Title,Rating,Address,Directions,Contact,Web Link,SitemapExists,ContactPageURL,Emails,Phones,ContactPersons,OtherInfo,Profession
Volt Tech Electric,"4.8
(23)","
10841 Bloomfield St, Los Alamitos, CA 90720, United States",https://www.google.com/maps/place/Volt+Tech+Electric/data=!4m7!3m6!1s0x80dcb663a27c6d35:0xd160991495961699!8m2!3d33.9111644!4d-117.648175!16s%2Fg%2F11fz9k_lpb!19sChIJNW18omO23IARmRaWlRSZYNE?authuser=0&hl=en&rclk=1,"
+1 562-795-5754",http://www.leoneelectric.com/,False,,,,,{},Electricians In California
Martin Electrical & Lighting Inc.,"4.8
(23)","
10841 Bloomfield St, Los Alamitos, CA 90720, United States",https://www.google.com/maps/place/Martin+Electrical+%26+Lighting+Inc./data=!4m7!3m6!1s0x4225c18a134c1785:0xf3539a4b5e935296!8m2!3d36.7597347!4d-119.7879066!16s%2Fg%2F11vwplwh0d!19sChIJhRdME4rBJUIRllKTXkuaU_M?authuser=0&hl=en&rclk=1,"
+1 562-795-5754",http://www.volttechelectric.com/,False,,,,,{},Electricians In California
Pauric Electric San Francisco,"4.7
(17)",,https://www.google.com/maps/place/Pauric+Electric+San+Francisco/data=!4m7!3m6!1s0x808580af8fd149ad:0x233ca8f0ac0755e0!8m2!3d37.784827!4d-122.7073054!16s%2Fg%2F1tdnlbr9!19sChIJrUnRj6-AhYAR4FUHrPCoPCM?authuser=0&hl=en&rclk=1,"
+1 415-301-7511",https://www.thesfelectrician.com/,True,,,"4153017511, (415) 301-7511",Blake,{},Electricians In California
Electrical Work Any,"4.9
(62)","
2405 E 6th St, Long Beach, CA 90814, United States",https://www.google.com/maps/place/Electrical+Work+Any/data=!4m7!3m6!1s0x80dd31091365b447:0x5a43f6d08e01a1eb!8m2!3d33.7737021!4d-118.1631035!16s%2Fg%2F1263d_n7l!19sChIJR7RlEwkx3YAR66EBjtD2Q1o?authuser=0&hl=en&rclk=1,"
+1 562-856-9010",http://www.electricalworkany.com/,True,,,,,{},Electricians In California
Advanced Psychiatry Associates,"4.8
(382)","
1101 Maidu Dr, Auburn, CA 95603, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x809b1baff3212a53:0x1810fe6ed31e0b55!8m2!3d38.8759875!4d-121.0798624!16s%2Fg%2F11t4550w3y!19sChIJUyoh868bm4ARVQse027-EBg?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/auburn/?utm_source=google&utm_medium=organic&utm_campaign=gmb_auburn&utm_content=auburn,False,,,,,{},Psychiatrist In California
Pacific Neuropsychiatric Specialists (PNS),,"
302 W La Veta Ave Ste. 202, Orange, CA 92866, United States",https://www.google.com/maps/place/Pacific+Neuropsychiatric+Specialists+%28PNS%29/data=!4m7!3m6!1s0x80dcd91375e9f9ef:0x1b1590ff493a959f!8m2!3d33.7802651!4d-117.8554855!16s%2Fg%2F11h07h9789!19sChIJ7_npdRPZ3IARn5U6Sf-QFRs?authuser=0&hl=en&rclk=1,"
+1 714-545-5550",https://www.pnsoc.com/,False,https://www.pnsoc.com/contact,,"(714) 545-5550, 1-800-273-8255, 877-565-8860, 888-843-4564",,{},Psychiatrist In California
Advanced Psychiatry Associates,"4.7
(652)","
2955 Main St Suite #110-K, Irvine, CA 92614, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x80dcdf835cdad801:0x2c88ef1def0a5eb3!8m2!3d33.6799247!4d-117.8363223!16s%2Fg%2F11j_15psnc!19sChIJAdjaXIPf3IARs14K7x3viCw?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/irvine/?utm_source=google&utm_medium=organic&utm_campaign=gmb_irvine&utm_content=irvine,False,,,,,{},Psychiatrist In California
Advanced Psychiatry Associates,"4.9
(161)",,https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x809ae69e6235c447:0x109d6af9bfb936df!8m2!3d38.657076!4d-121.1738551!16s%2Fg%2F1thcn0cn!19sChIJR8Q1Yp7mmoAR3za5v_lqnRA?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/folsom/,False,,,,,{},Psychiatrist In California
Advanced Psychiatry Associates,"4.7
(3,334)","
2386 Fair Oaks Blvd, Sacramento, CA 95825, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x809adbf979569349:0x320d0bbc21938b49!8m2!3d38.5734186!4d-121.406754!16s%2Fg%2F11fnyn0z1v!19sChIJSZNWefnbmoARSYuTIbwLDTI?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=sacramento,True,,,,,{},Psychiatrist In California
Harbor Psychiatry & Mental Health,"4.5
(694)","
4631 Teller Ave suite 100, Newport Beach, CA 92660, United States",https://www.google.com/maps/place/Harbor+Psychiatry+%26+Mental+Health/data=!4m7!3m6!1s0x80dcdfd5c0c26519:0xe76005e97c7f943c!8m2!3d33.6673156!4d-117.8582953!16s%2Fg%2F11frtr0j9b!19sChIJGWXCwNXf3IARPJR_fOkFYOc?authuser=0&hl=en&rclk=1,"
+1 949-887-7187",https://harbormentalhealth.com/,True,,,,,{},Psychiatrist In California
Advanced Psychiatry Associates,"4.7
(994)","
1652 W Texas St Ste #220, Fairfield, CA 94533, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x80851584e7b1c78b:0x16ff5cdd088da74a!8m2!3d38.249648!4d-122.0578732!16s%2Fg%2F11twccl3wg!19sChIJi8ex54QVhYARSqeNCN1c_xY?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/fairfield/?utm_source=google&utm_medium=organic&utm_campaign=gmb_fairfield,False,,,,,{},Psychiatrist In California
Advanced Psychiatry Associates,"4.7
(188)","
1501 W Cameron Ave #300-129, West Covina, CA 91790, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x80c2d719a4ae3335:0x80bd99171b53f9e4!8m2!3d34.0684888!4d-117.9411743!16s%2Fg%2F11k3g8_66r!19sChIJNTOupBnXwoAR5PlTGxeZvYA?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/west-covina/?utm_source=google&utm_medium=organic&utm_campaign=GMB_West_Covina,False,,,,,{},Psychiatrist In California
The Happiness Psychiatrist: Sheenie Ambardar MD | Concierge Psychiatrist | Los Angeles,,,https://www.google.com/maps/place/The+Happiness+Psychiatrist:+Sheenie+Ambardar+MD+%7C+Concierge+Psychiatrist+%7C+Los+Angeles/data=!4m7!3m6!1s0x80c2beae861ce52d:0x7a0449067d784a50!8m2!3d34.0839367!4d-118.3324161!16s%2Fg%2F11h0znbjy!19sChIJLeUchq6-woARUEp4fQZJBHo?authuser=0&hl=en&rclk=1,"
+1 424-666-8058",https://www.happinesspsychiatrist.com/locations/los-angeles,False,,,,,{},Psychiatrist In California
Advanced Psychiatry Associates,,"
9381 E Stockton Blvd STE 220, Elk Grove, CA 95624, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x809ac73d2efa0e5b:0xeb2fe897ceb4a3e2!8m2!3d38.4167703!4d-121.3911028!16s%2Fg%2F11r87ydfmh!19sChIJWw76Lj3HmoAR4qO0zpfoL-s?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/our-offices/elk-grove/?utm_source=google&utm_medium=organic&utm_campaign=gmb_elk-grove&utm_content=elk-grove,False,,,,,{},Psychiatrist In California
Regeneration Psychiatry - Redondo Beach Office,"4.6
(415)","
2512 Artesia Blvd #320, Redondo Beach, CA 90278, United States",https://www.google.com/maps/place/Regeneration+Psychiatry+-+Redondo+Beach+Office/data=!4m7!3m6!1s0x80c2b592009295cf:0x55317735e6656338!8m2!3d33.8726228!4d-118.3652448!16s%2Fg%2F11qfzrfhhv!19sChIJz5WSAJK1woAROGNl5jV3MVU?authuser=0&hl=en&rclk=1,"
+1 424-277-2899",https://www.regenerationpsych.com/,True,,,424-277-2899,,"{""address"": ""2512 Artesia Blvd. Ste 320 Redondo Beach, CA 90278\n5757 Wilshire Blvd. Ste 448 Los Angeles, CA 90036"", ""social_media"": {}}",Psychiatrist In California
Healthy Mind Psychiatry,,"
27201 Tourney Rd #204, Valencia, CA 91355, United States",https://www.google.com/maps/place/Healthy+Mind+Psychiatry/data=!4m7!3m6!1s0x80c287ed6544cd8b:0xa71544da88a4df5b!8m2!3d34.416975!4d-118.577506!16s%2Fg%2F11qqq0hr8w!19sChIJi81EZe2HwoARW9-kiNpEFac?authuser=0&hl=en&rclk=1,"
+1 661-481-0022",https://www.healthymindpsychiatry.com/?utm_source=gmb_auth,True,,healthymindpsychiatry@gmail.com,"661-481-0022, (661) 481-0099","Ananya R. Sreepathi, MD","{""address"": ""27201 Tourney Road, Suite 204, Valencia, CA 91355"", ""social_media"": {}}",Psychiatrist In California
Eagle View Psychiatry,,"
428 J St Suite 400, Sacramento, CA 95814, United States",https://www.google.com/maps/place/Eagle+View+Psychiatry/data=!4m7!3m6!1s0x809ad1433c01e92b:0x51a4d497697dea01!8m2!3d38.5819629!4d-121.5004546!16s%2Fg%2F11vl0sg24g!19sChIJK-kBPEPRmoARAep9aZfUpFE?authuser=0&hl=en&rclk=1,"
+1 916-999-1418",https://eagleviewpsychiatry.com/?utm_source=google_business_profile&utm_medium=organic,True,,Contact@eagleviewpsychiatry.com,916 999 1418,,"{""address"": ""Eagle view psychiatry, 428 J Street ste 400 Sacramento, 95814 California"", ""social_media"": {}}",Psychiatrist In California
Psychiatrist Los Angeles,"5.0
(83)","
428 J St Suite 400, Sacramento, CA 95814, United States",https://www.google.com/maps/place/Psychiatrist+Los+Angeles/data=!4m7!3m6!1s0x8824d70470299ea5:0xb5241ecb8ac93bfb!8m2!3d34.0622434!4d-118.3208621!16s%2Fg%2F11vdjkrdjj!19sChIJpZ4pcATXJIgR-zvJisseJLU?authuser=0&hl=en&rclk=1,"
+1 213-261-0459",https://newutherapy.com/contact/?utm_source=Google_Maps&utm_campaign=Psychiatrist_LA_Country&utm_medium=organic&utm_term=Los_Angeles,False,https://newutherapy.com/contact/contact,info@newutherapy.com,"(661) 299-7087, 626-696-8253, (661) 299-7079",,"{""address"": {""Valencia, CA"": ""25000 Avenue Stanford, Suite 167 Valencia, CA 91355"", ""Westlake Village, CA"": ""31200 Via Colinas, St 202, Westlake Village, CA 91362"", ""Torrance, CA"": ""3812 Sepulveda Blvd # 260, Torrance, CA 90505""}, ""social_media"": {}}",Psychiatrist In California
Advanced Psychiatry Associates,"4.6
(350)","
26024 Acero, Mission Viejo, CA 92691, United States",https://www.google.com/maps/place/Advanced+Psychiatry+Associates/data=!4m7!3m6!1s0x809b1f122f5939a5:0xc41cb7caf8f3d38c!8m2!3d38.7425709!4d-121.2408713!16s%2Fg%2F11frc0t25p!19sChIJpTlZLxIfm4ARjNPz-Mq3HMQ?authuser=0&hl=en&rclk=1,"
+1 877-272-5818",https://advancedpsychiatryassociates.com/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=roseville,True,,,1-877-APA-5818,,"{""address"": ""510 Plaza Dr #170, Folsom, CA 95630"", ""social_media"": {}}",Psychiatrist In California
California Plumbing,"4.9
(776)",,https://www.google.com/maps/place/California+Plumbing/data=!4m7!3m6!1s0x80d94f8e3256ff05:0x1d0c310e5b17c892!8m2!3d32.8244879!4d-117.1027679!16s%2Fg%2F11dxm8v8xd!19sChIJBf9WMo5P2YARksgXWw4xDB0?authuser=0&hl=en&rclk=1,"
+1 619-787-3443",https://www.californiaplumbingsd.com/,False,https://www.californiaplumbingsd.com/contact,,+1 (619) 787-3443,,"{""address"": """", ""social_media"": {""facebook"": ""https://www.facebook.com/"", ""instagram"": ""https://www.instagram.com/"", ""yelp"": ""https://www.yelp.com/""}}",Plumbers In California
AIM Plumbing California,"4.9
(776)","
340 Presidents Ave, Hemet, CA 92543, United States",https://www.google.com/maps/place/AIM+Plumbing+California/data=!4m7!3m6!1s0x80d954feeddba5a7:0x47db67fc24e41581!8m2!3d33.7591544!4d-116.9745189!16s%2Fg%2F11dxlg4jnx!19sChIJp6Xb7f5U2YARgRXkJPxn20c?authuser=0&hl=en&rclk=1,"
+1 951-658-3359",https://www.aimplumbingcalifornia.com/,True,,,"951.658.3359, 619.788.7141",,"{""address"": """", ""social_media"": {}}",Plumbers In California
Valley Plumbing,,"
78886 Avenue 41, Bermuda Dunes, CA 92203, United States",https://www.google.com/maps/place/Valley+Plumbing/data=!4m7!3m6!1s0x80daf83001051de5:0x5fc1a717a45f8eda!8m2!3d33.7515004!4d-116.288183!16s%2Fg%2F1tjrq82j!19sChIJ5R0FATD42oAR2o5fpBenwV8?authuser=0&hl=en&rclk=1,"
+1 760-493-6727",https://www.valley-plumbing.com/,True,,,,,{},Plumbers In California
Mr. Rooter Plumbing of South and Central Valley,,"
130 E North Ave, Fresno, CA 93706, United States",https://www.google.com/maps/place/Mr.+Rooter+Plumbing+of+South+and+Central+Valley/data=!4m7!3m6!1s0x80945fdf9612dd59:0xeeb57599b428f76f!8m2!3d36.6929566!4d-119.7879357!16s%2Fg%2F11clytq7yq!19sChIJWd0Slt9flIARb_cotJl1te4?authuser=0&hl=en&rclk=1,"
+1 559-201-8772",https://www.mrrooter.com/south-and-central-valley/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic,False,,,,,{},Plumbers In California
"LA Plumbing Company | Plumber in Torrance Redondo Beach, CA",,"
609 Amapola Ave, Torrance, CA 90501, United States","https://www.google.com/maps/place/LA+Plumbing+Company+%7C+Plumber+in+Torrance+Redondo+Beach,+CA/data=!4m7!3m6!1s0x80dd4b26e5591dff:0x62e4f9812bb35744!8m2!3d33.840612!4d-118.3240397!16s%2Fg%2F11h034kprm!19sChIJ_x1Z5SZL3YARRFezK4H55GI?authuser=0&hl=en&rclk=1","
+1 424-677-2359",http://losangelescaplumbing.com/,False,http://losangelescaplumbing.com/contact,,424-677-2359,,"{""address"": ""609 Amapola Ave, Torrance, CA 90501"", ""social_media"": {""facebook"": ""Facebook X"", ""twitter"": ""X-twitter"", ""instagram"": ""Instagram""}}",Plumbers In California
Barker and Sons Plumbing & Rooter,"4.9
(120)","
3900 E Miraloma Ave, Anaheim, CA 92806, United States",https://www.google.com/maps/place/Barker+and+Sons+Plumbing+%26+Rooter/data=!4m7!3m6!1s0x80dcd6b50a4b2935:0xc14e54c0d8f0730c!8m2!3d33.8624205!4d-117.8338698!16s%2Fg%2F1tfhgq9l!19sChIJNSlLCrXW3IARDHPw2MBUTsE?authuser=0&hl=en&rclk=1,"
+1 714-667-7800",http://barkerandsonsplumbing.com/?/utm_source=google&utm_medium=gmb&utm_campaign=GoogleBusinessProfile,False,http://barkerandsonsplumbing.com/contact,,(714) 630-8766,,"{""address"": ""3900 E Miraloma Ave, Anaheim, CA 92806"", ""social_media"": {}}",Plumbers In California
Low Cost Plumbing Services,,"
5869 E Brown Ave #102, Fresno, CA 93727, United States",https://www.google.com/maps/place/Low+Cost+Plumbing+Services/data=!4m7!3m6!1s0x809458cfe1840001:0x208799921c5cc734!8m2!3d36.7751249!4d-119.687899!16s%2Fg%2F11h06mz2s_!19sChIJAQCE4c9YlIARNMdcHJKZhyA?authuser=0&hl=en&rclk=1,"
+1 559-981-5008",http://www.low-costplumbingservices.com/,False,,,,,{},Plumbers In California
THE PLUMBER,,"
230 E Ave K4, Lancaster, CA 93535, United States",https://www.google.com/maps/place/THE+PLUMBER/data=!4m7!3m6!1s0x80c25d0c3c8f7a09:0x3cd690d2a2e37125!8m2!3d34.6708472!4d-118.1268968!16s%2Fg%2F11fdxsw3pf!19sChIJCXqPPAxdwoARJXHjotKQ1jw?authuser=0&hl=en&rclk=1,"
+1 661-466-5985",http://www.theplumberav.com/?utm_campaign=gmb,True,,,"(000) 000-0000, (661) 727-7069",,"{""address"": ""230 E Ave K4 Lancaster CA, 93535"", ""social_media"": {}}",Plumbers In California
Cali-Rooter & Plumbing Inc,"4.9
(1,456)","
136 E Santa Clara St #1, Arcadia, CA 91006, United States",https://www.google.com/maps/place/Cali-Rooter+%26+Plumbing+Inc/data=!4m7!3m6!1s0x80c2c74d521d362b:0x8b34f99db48e8d21!8m2!3d34.020479!4d-118.366896!16s%2Fg%2F11c717d92c!19sChIJKzYdUk3HwoARIY2OtJ35NIs?authuser=0&hl=en&rclk=1,"
+1 818-331-5842",https://calirooters.com/,False,,,,,{},Plumbers In California
Plumbing Care Inc,"4.9
(102)","
2415 San Ramon Valley Blvd #4365, San Ramon, CA 94583, United States",https://www.google.com/maps/place/Plumbing+Care+Inc/data=!4m7!3m6!1s0x808ff2ce99b539e3:0x3d7741269a3422a2!8m2!3d37.7747486!4d-121.9795256!16s%2Fg%2F1q5hrxt5n!19sChIJ4zm1mc7yj4ARoiI0miZBdz0?authuser=0&hl=en&rclk=1,"
+1 925-255-6352",https://plumbingcareinc.com/,False,,,,,{},Plumbers In California
Solo Plumbing Inc,"4.9
(1,589)",,https://www.google.com/maps/place/Solo+Plumbing+Inc/data=!4m7!3m6!1s0xae561154cc91fb51:0xbf8d8877f3a4f43!8m2!3d34.9790096!4d-118.448089!16s%2Fg%2F11s2n7ymt8!19sChIJUfuRzFQRVq4RQ086f4fY-As?authuser=0&hl=en&rclk=1,"
+1 661-934-3483",https://soloplumbinginc.com/,False,,,,,{},Plumbers In California
Rooter Hero Plumbing & Air of Los Angeles,"4.9
(31)","
14401 S Western Ave, Gardena, CA 90249, United States",https://www.google.com/maps/place/Rooter+Hero+Plumbing+%26+Air+of+Los+Angeles/data=!4m7!3m6!1s0x80dd34dcb54b2d7d:0xa443531eb0e0e57!8m2!3d33.9008643!4d-118.3094446!16s%2Fg%2F12mkw9zqv!19sChIJfS1Ltdw03YARVw4O6zE1RAo?authuser=0&hl=en&rclk=1,"
+1 310-773-0660",https://rooterhero.com/plumber-los-angeles-ca-plumbing-repair-service,False,,,,,{},Plumbers In California
"Best Plumbing Services, Inc.","4.8
(1,120)","
14401 S Western Ave, Gardena, CA 90249, United States","https://www.google.com/maps/place/Best+Plumbing+Services,+Inc./data=!4m7!3m6!1s0x80dcaf1470b8c0d5:0x1f51b852dc6fef3c!8m2!3d33.9585298!4d-117.3314501!16s%2Fg%2F11gh_kfkjl!19sChIJ1cC4cBSv3IARPO9v3FK4UR8?authuser=0&hl=en&rclk=1","
+1 951-788-1321",http://bestplumbingservices.com/,False,,,,,{},Plumbers In California
Orange Coast Plumbing,"4.9
(117)","
5055 Canyon Crest Dr UNIT 204, Riverside, CA 92507, United States",https://www.google.com/maps/place/Orange+Coast+Plumbing/data=!4m7!3m6!1s0x80dcd86d4691eae3:0x56438290256d7f8c!8m2!3d33.758419!4d-117.9120025!16s%2Fg%2F1tj3lcv2!19sChIJ4-qRRm3Y3IARjH9tJZCCQ1Y?authuser=0&hl=en&rclk=1,"
+1 714-831-5119",https://orangecoastplumbing.net/,True,,[email protected],(714) 953-1111,"John Flynn, Joe Flynn, Alex G., Ben D., Bobby S., Chuck V., Colten R., Curt R., Dotty G., Edward U., Henry C., James C., Jeff A., Jeff M., Jesse F., Jill F., Johanna M., Josh R., Karen L., Mark Haney, Mark Hughs, Mike S., Morgan F., Nolan R., Oscar V., Reese F., Rock L., Sergio A., Steven N., Tayler F., Thomas J., Tom H.",{},Plumbers In California
Sage Plumbers,"4.9
(1,136)","
1506 Clinton St, Santa Ana, CA 92703, United States",https://www.google.com/maps/place/Sage+Plumbers/data=!4m7!3m6!1s0x80dcc3fec59f35bf:0x803ea6cd45bdf859!8m2!3d33.6200695!4d-117.770383!16s%2Fg%2F11gk8r0h2d!19sChIJvzWfxf7D3IARWfi9Rc2mPoA?authuser=0&hl=en&rclk=1,"
+1 949-207-3199",https://sageplumbers.com/?utm_source=GMB&utm_medium=organic&utm_campaign=lakeforest,True,,,(949) 536-7471,,"{""address"": ""26632 Towne Centre Drive Suite 300 Foothill Ranch, CA 92610"", ""social_media"": {}}",Plumbers In California
John's Plumbing & Drain Services,"4.9
(41)","
3847 Brunswick Ave, Los Angeles, CA 90039, United States",https://www.google.com/maps/place/John%27s+Plumbing+%26+Drain+Services/data=!4m7!3m6!1s0x80c2c0dd24b41faf:0xca6167c38b9cd6e9!8m2!3d34.122568!4d-118.2633217!16s%2Fg%2F11c6_vn6g1!19sChIJrx-0JN3AwoAR6daci8NnYco?authuser=0&hl=en&rclk=1,"
+1 323-422-7485",https://johnsplumber.com/,True,,,,,{},Plumbers In California
CA ROOTER AND PLUMBING,"4.8
(347)","
5855 E Clinton Ave, Fresno, CA 93727, United States",https://www.google.com/maps/place/CA+ROOTER+AND+PLUMBING/data=!4m7!3m6!1s0x80c329cb32e3ffff:0x344138090de095b0!8m2!3d34.0695611!4d-117.9053067!16s%2Fg%2F11gfnhwqfw!19sChIJ___jMsspw4ARsJXgDQk4QTQ?authuser=0&hl=en&rclk=1,"
+1 559-291-7230",https://www.facebook.com/Carooterandpluming,False,https://www.facebook.com/contact,,,,"{""address"": """", ""social_media"": {""facebook"": ""https://facebook.com/""}}",Plumbers In California
My Plumber San Diego,"4.8
(71)","
1899 E Norma Ave, West Covina, CA 91791, United States",https://www.google.com/maps/place/My+Plumber+San+Diego/data=!4m7!3m6!1s0x80dbff83673abd8f:0xfac8027c2ee75c09!8m2!3d32.8331518!4d-117.135437!16s%2Fg%2F1tz960xk!19sChIJj706Z4P_24ARCVznLnwCyPo?authuser=0&hl=en&rclk=1,"
+1 626-641-2453",https://www.facebook.com/Carooterandpluming,False,https://www.facebook.com/contact,,,,"{""address"": """", ""social_media"": {""facebook"": """"}}",Plumbers In California
Visalia Plumbing Inc.,"4.8
(275)","
4625 District Blvd, Bakersfield, CA 93313, United States",https://www.google.com/maps/place/Visalia+Plumbing+Inc./data=!4m7!3m6!1s0x809527bd589556b5:0x70a7bcbb52df402b!8m2!3d36.328883!4d-119.268115!16s%2Fg%2F1td7nknk!19sChIJtVaVWL0nlYARK0DfUru8p3A?authuser=0&hl=en&rclk=1,"
+1 661-382-3517",http://www.bakersfieldplumbingco.com/,False,http://www.bakersfieldplumbingco.com/contact,office@bakersfieldplumbingco.com,(661) 397-2093,,"{""address"": ""4625 District Boulevard"", ""social_media"": {""facebook"": ""https://www.facebook.com/Bakersfield-Plumbing-Co-Inc-100788868111028/"", ""instagram"": ""N/A"", ""yelp"": ""N/A""}}",Plumbers In California
A-1 Total Service Plumbing,"4.6
(65)","
222 S Dunworth St, Visalia, CA 93292, United States",https://www.google.com/maps/place/A-1+Total+Service+Plumbing/data=!4m7!3m6!1s0x80c2cfcaf1c8a199:0x62c4be739d596c93!8m2!3d34.0236504!4d-118.155811!16s%2Fg%2F11bw3d4nwz!19sChIJmaHI8crPwoARk2xZnXO-xGI?authuser=0&hl=en&rclk=1,"
+1 559-627-5325",http://www.visaliaplumbinginc.com/,False,,,,,{},Plumbers In California
Orange Coast Plumbing,"4.9
(1,109)","
640 S Atlantic Blvd, Los Angeles, CA 90022, United States",https://www.google.com/maps/place/Orange+Coast+Plumbing/data=!4m7!3m6!1s0x80dcd64d63212999:0xd3a3a140c25589e0!8m2!3d33.8567305!4d-117.8459874!16s%2Fg%2F11b7wc4xd1!19sChIJmSkhY03W3IAR4IlVwkCho9M?authuser=0&hl=en&rclk=1,"
+1 323-643-2844",https://orangecoastplumbing.net/,True,,[email protected],(714) 953-1111,,"{""address"": ""1506 N. Clinton St., Santa Ana, CA 92703"", ""social_media"": {}}",Plumbers In California
Fito Plumbers Inc.,"5.0
(343)","
2020 Hill Ave, Hayward, CA 94541, United States",https://www.google.com/maps/place/Fito+Plumbers+Inc./data=!4m7!3m6!1s0x808f93c842a664c3:0x5dd50f833a9dff79!8m2!3d37.6815763!4d-122.0631261!16s%2Fg%2F11ggrqyhss!19sChIJw2SmQsiTj4ARef-dOoMP1V0?authuser=0&hl=en&rclk=1,"
+1 510-755-5974",https://www.fitoplumbers.com/hayward/,False,,,,,{},Plumbers In California
So Cal Plumbing Heating & Air Conditioning,"4.8
(46)","
4811 Darien St, Torrance, CA 90503, United States",https://www.google.com/maps/place/So+Cal+Plumbing+Heating+%26+Air+Conditioning/data=!4m7!3m6!1s0x80c2b51f607da5d9:0xda72643f1edde98f!8m2!3d33.8530812!4d-118.3610134!16s%2Fg%2F11gnnldn7l!19sChIJ2aV9YB-1woARj-ndHj9kcto?authuser=0&hl=en&rclk=1,"
+1 310-686-0777",https://socalphac.com/,True,,socalconstruction1@yahoo.com,"310-686-0777, 888-686-8077, 949-336-2768",,{},Plumbers In California
Cali's Choice Plumbing & Restoration - 24 Hour Emergency Plumber,"4.9
(194)","
4811 Darien St, Torrance, CA 90503, United States",https://www.google.com/maps/place/Cali%27s+Choice+Plumbing+%26+Restoration+-+24+Hour+Emergency+Plumber/data=!4m7!3m6!1s0x80dcdc9ab4919cc9:0x4d1c438b3c8bd967!8m2!3d33.7236439!4d-117.7717855!16s%2Fg%2F11c7sr23vn!19sChIJyZyRtJrc3IARZ9mLPItDHE0?authuser=0&hl=en&rclk=1,"
+1 310-686-0777",https://socalphac.com/,True,,socalconstruction1@yahoo.com,"310-686-0777, 888-686-8077, 949-336-2768",,{},Plumbers In California
Brad's Plumbing,"4.9
(45)","
3943 Irvine Blvd Suite 419, Irvine, CA 92602, United States",https://www.google.com/maps/place/Brad%27s+Plumbing/data=!4m7!3m6!1s0x808de4c92ff076f3:0x7050334ce09f8726!8m2!3d36.871518!4d-121.665299!16s%2Fg%2F1tf7xyy9!19sChIJ83bwL8nkjYARJoef4EwzUHA?authuser=0&hl=en&rclk=1,"
+1 949-674-3723",https://www.calischoice.com/?utm_campaign=gmb,True,,,,,{},Plumbers In California
Advanced Plumbing & Drain,"4.9
(45)","
3943 Irvine Blvd Suite 419, Irvine, CA 92602, United States",https://www.google.com/maps/place/Advanced+Plumbing+%26+Drain/data=!4m7!3m6!1s0x808f7fcbb5995f53:0xbc9c9e013fd095b!8m2!3d37.7880523!4d-122.4495079!16s%2Fg%2F11cm0gqcys!19sChIJU1-Ztct_j4ARWwn9E-DJyQs?authuser=0&hl=en&rclk=1,"
+1 949-674-3723",https://www.calischoice.com/?utm_campaign=gmb,True,,[email protected],"949-289-9925, 760-259-2456, 951-783-4366",,"{""address"": ""3943 Irvine Blvd., Suite 419 Irvine, CA 92602"", ""social_media"": {}}",Plumbers In California
City Plumbing and Rooter,"4.9
(491)","
3450 Sacramento St #204, San Francisco, CA 94118, United States",https://www.google.com/maps/place/City+Plumbing+and+Rooter/data=!4m7!3m6!1s0x80c29bd5d9e6e41b:0x2caefe1836f192c3!8m2!3d34.2127239!4d-118.5692881!16s%2Fg%2F11fmb5m9s7!19sChIJG-Tm2dWbwoARw5LxNhj-riw?authuser=0&hl=en&rclk=1,"
+1 415-917-1088",https://advancedplumbingsf.com/?utm_source=organic&utm_medium=gbp_listing,False,,,,,{},Plumbers In California
"Albert Nahman Plumbing, Heating, and Cooling - Berkeley","4.9
(222)","
20038 Arminta St, Winnetka, CA 91306, United States","https://www.google.com/maps/place/Albert+Nahman+Plumbing,+Heating,+and+Cooling+-+Berkeley/data=!4m7!3m6!1s0x80857e798a45fe1d:0x3cc6b3be2874dea2!8m2!3d37.84764!4d-122.270835!16s%2Fg%2F1tdpgf2b!19sChIJHf5Finl-hYARot50KL6zxjw?authuser=0&hl=en&rclk=1","
+1 818-280-6080",https://www.cityplumbingandrooter.com/locations/winnetka-ca,False,,,,,{},Plumbers In California
